nlu,id,start,stop,spkr,VAL,MET,DIV,DUD,TOP,ITEM,GDA,NDA,CONT,FRA,make_offer,ask_offer,accept,reject,ask_preference,share_preference,assistant_record,user_record,assistant_lamp,user_lamp,assistant_painting,user_painting,utt,context_str,dialogue_num
NaN,"""seg023-0293""",256.83,259.8,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""maybe i can have maybe i can make a donation to your""","""Bob: your needs are being met\nAlice: yes\nBob: with my needs are gonna be met\nAlice: yes\nBob: with a little bit over to do something else""",23
NaN,"""seg023-0297""",257.076,257.64,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""possibly""","""Bob: it probably don't far exceed your expectations however\nAlice: right\nAlice: exactly\nBob: your needs are being met\nAlice: yes\nBob: with my needs are gonna be met\nAlice: yes\nBob: with a little bit over to do something else\nBob: maybe i can have maybe i can make a donation to your""",23
NaN,"""seg023-0301""",259.821,262.89,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""yeah to my nonprofit that would be off the chain i'm gonna keep you in my""","""Alice: yes\nBob: with a little bit over to do something else\nBob: maybe i can have maybe i can make a donation to your\nAlice: possibly""",23
"""nlu1""","""seg023-0305""",260.597,264.907,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah <y> exactly""","""Bob: with a little bit over to do something else\nBob: maybe i can have maybe i can make a donation to your\nAlice: possibly\nAlice: yeah to my nonprofit that would be off the chain i'm gonna keep you in my""",23
"""nlu2""","""seg023-0305""",260.597,264.907,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so that way it would be and then that way it'll be equal equal""","""Bob: with a little bit over to do something else\nBob: maybe i can have maybe i can make a donation to your\nAlice: possibly\nAlice: yeah to my nonprofit that would be off the chain i'm gonna keep you in my\nBob: yeah <y> exactly""",23
NaN,"""seg023-0309""",265.035,265.52,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yes""","""Bob: with a little bit over to do something else\nBob: maybe i can have maybe i can make a donation to your\nAlice: possibly\nAlice: yeah to my nonprofit that would be off the chain i'm gonna keep you in my\nBob: yeah <y> exactly so that way it would be and then that way it'll be equal equal""",23
NaN,"""seg023-0313""",265.78,268.242,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""we got an accord and satisfaction a compromise <compro>""","""Bob: maybe i can have maybe i can make a donation to your\nAlice: yeah to my nonprofit that would be off the chain i'm gonna keep you in my\nBob: yeah <y> exactly so that way it would be and then that way it'll be equal equal\nAlice: yes""",23
NaN,"""seg023-0317""",267.75,270.2,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""before fifteen minutes before even five minutes""","""Alice: yeah to my nonprofit that would be off the chain i'm gonna keep you in my\nBob: yeah <y> exactly so that way it would be and then that way it'll be equal equal\nAlice: yes\nBob: we got an accord and satisfaction a compromise <compro>""",23
"""nlu1""","""seg023-0321""",268.47,272.21,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers', 'Statement']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah look <laughter> simple okay""","""Alice: yeah to my nonprofit that would be off the chain i'm gonna keep you in my\nBob: yeah <y> exactly so that way it would be and then that way it'll be equal equal\nAlice: yes\nBob: we got an accord and satisfaction a compromise <compro>\nAlice: before fifteen minutes before even five minutes""",23
NaN,"""seg023-0325""",270.895,273.65,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers', 'Statement']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right on right on right on""","""Bob: yeah <y> exactly so that way it would be and then that way it'll be equal equal\nAlice: yes\nBob: we got an accord and satisfaction a compromise <compro>\nAlice: before fifteen minutes before even five minutes\nBob: yeah look <laughter> simple okay""",23
"""nlu1""","""seg023-0329""",272.67,274.41,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""okay""","""Bob: yeah <y> exactly so that way it would be and then that way it'll be equal equal\nAlice: yes\nBob: we got an accord and satisfaction a compromise <compro>\nAlice: before fifteen minutes before even five minutes\nBob: yeah look <laughter> simple okay\nAlice: right on right on right on""",23
"""nlu2""","""seg023-0329""",272.67,274.41,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so nobody loses here""","""Bob: yeah <y> exactly so that way it would be and then that way it'll be equal equal\nAlice: yes\nBob: we got an accord and satisfaction a compromise <compro>\nAlice: before fifteen minutes before even five minutes\nBob: yeah look <laughter> simple okay\nAlice: right on right on right on\nBob: okay""",23
"""nlu1""","""seg023-0333""",274.332,276.63,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['No-answers', 'Statement']""","""[]""","""[]""","""[]""",0,0,0,1,0,0,0,0,0,0,0,0,"""no no""","""Bob: we got an accord and satisfaction a compromise <compro>\nAlice: before fifteen minutes before even five minutes\nBob: yeah look <laughter> simple okay\nAlice: right on right on right on\nBob: okay so nobody loses here""",23
"""nlu2""","""seg023-0333""",274.332,276.63,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers', 'Statement']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""and yes we're good""","""Bob: we got an accord and satisfaction a compromise <compro>\nAlice: before fifteen minutes before even five minutes\nBob: yeah look <laughter> simple okay\nAlice: right on right on right on\nBob: okay so nobody loses here\nAlice: no no""",23
"""nlu1""","""seg023-0337""",275.09,278.96,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers', 'Statement']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""we're good""","""Alice: before fifteen minutes before even five minutes\nBob: yeah look <laughter> simple okay\nAlice: right on right on right on\nBob: okay so nobody loses here\nAlice: no no and yes we're good""",23
"""nlu2""","""seg023-0337""",275.09,278.96,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""['paintings']""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and then i can put this on my wall this no value""","""Alice: before fifteen minutes before even five minutes\nBob: yeah look <laughter> simple okay\nAlice: right on right on right on\nBob: okay so nobody loses here\nAlice: no no and yes we're good\nBob: we're good""",23
"""nlu1""","""seg023-0341""",278.04,283.27,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""exactly""","""Alice: right on right on right on\nBob: okay so nobody loses here\nAlice: no no and yes we're good\nBob: we're good and then i can put this on my wall this no value""",23
"""nlu2""","""seg023-0341""",278.04,283.27,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""['paintings']""","""[]""","""[]""","""['ITEM-is-generally-valuable']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""actually there is some value but is just not as much as if you had the lamps""","""Alice: right on right on right on\nBob: okay so nobody loses here\nAlice: no no and yes we're good\nBob: we're good and then i can put this on my wall this no value\nAlice: exactly""",23
NaN,"""seg023-0345""",283.875,288.41,"""A""","""[]""","""[]""","""['R1 L2 P0']""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['reference-to-DIV', 'this-proposal-is-unfair']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you have those two crates are more than the three that i have here""","""Bob: we're good and then i can put this on my wall this no value\nAlice: exactly actually there is some value but is just not as much as if you had the lamps""",23
"""nlu1""","""seg023-0349""",287.905,291.525,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""okay""","""Alice: exactly actually there is some value but is just not as much as if you had the lamps\nAlice: you have those two crates are more than the three that i have here""",23
"""nlu2""","""seg023-0349""",287.905,291.525,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""but so but we know what we're gonna do what's left over we'll""","""Alice: exactly actually there is some value but is just not as much as if you had the lamps\nAlice: you have those two crates are more than the three that i have here\nBob: okay""",23
NaN,"""seg023-0353""",290.132,290.68,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yes""","""Alice: exactly actually there is some value but is just not as much as if you had the lamps\nAlice: you have those two crates are more than the three that i have here\nBob: okay but so but we know what we're gonna do what's left over we'll""",23
NaN,"""seg023-0357""",291.705,292.265,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""okay but so but we know what we're gonna do what's left over we'll split it""","""Alice: exactly actually there is some value but is just not as much as if you had the lamps\nAlice: you have those two crates are more than the three that i have here""",23
NaN,"""seg023-0361""",293.497,295.98,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement', 'Thanking']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i am i am so honored that you would go there""","""Alice: you have those two crates are more than the three that i have here\nBob: okay but so but we know what we're gonna do what's left over we'll\nAlice: yes\nBob: split it""",23
NaN,"""seg023-0365""",294.985,295.475,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""okay""","""Alice: you have those two crates are more than the three that i have here\nBob: okay but so but we know what we're gonna do what's left over we'll\nAlice: yes\nBob: split it\nAlice: i am i am so honored that you would go there""",23
"""nlu1""","""seg023-0369""",295.91,300.03,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers', 'Statement']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""okay yeah <laughter> yeah so that's it we're we're good""","""Bob: okay but so but we know what we're gonna do what's left over we'll\nAlice: yes\nBob: split it\nAlice: i am i am so honored that you would go there\nBob: okay""",23
"""nlu2""","""seg023-0369""",295.91,300.03,"""B""","""[]""","""['laughter-in-segment']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""<laughter>""","""Bob: okay but so but we know what we're gonna do what's left over we'll\nAlice: yes\nBob: split it\nAlice: i am i am so honored that you would go there\nBob: okay\nBob: okay yeah""",23
NaN,"""seg023-0381""",296.548,298.23,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Thanking']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""thank you you have a heart like mine""","""Alice: you have those two crates are more than the three that i have here\nBob: okay but so but we know what we're gonna do what's left over we'll\nAlice: yes\nBob: split it\nAlice: i am i am so honored that you would go there\nBob: okay\nBob: okay yeah <laughter> yeah so that's it we're we're good""",23
NaN,"""seg025-0009""",79.76,80.96,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Yes-no-question']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""would you like to start""",NaN,25
"""nlu2""","""seg025-0013""",80.93,83.75,"""A""","""[]""","""[]""","""[]""","""[]""","""['addressee-name']""","""[]""","""['Conventional-opening', 'Wh-Question']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um so first what's what's your name""","""Bob: would you like to start\nAlice: alright yeah why not""",25
NaN,"""seg025-0017""",84.245,85.395,"""B""","""[]""","""[]""","""[]""","""[]""","""['speaker-name']""","""[]""","""['Conventional-opening', 'Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um my name is jeremy""","""Bob: would you like to start\nAlice: alright yeah why not um so first what's what's your name""",25
"""nlu1""","""seg025-0021""",85.435,86.99,"""A""","""[]""","""[]""","""[]""","""[]""","""['addressee-name']""","""[]""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""jeremy""","""Bob: would you like to start\nAlice: alright yeah why not um so first what's what's your name\nBob: um my name is jeremy""",25
"""nlu2""","""seg025-0021""",85.435,86.99,"""A""","""[]""","""[]""","""[]""","""[]""","""['speaker-name']""","""[]""","""['Conventional-opening', 'Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""my name is matt so""","""Bob: would you like to start\nAlice: alright yeah why not um so first what's what's your name\nBob: um my name is jeremy\nAlice: jeremy""",25
NaN,"""seg025-0025""",86.8,87.66,"""B""","""['positive']""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Conventional-opening', 'Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""nice to meet you""","""Bob: would you like to start\nAlice: alright yeah why not um so first what's what's your name\nBob: um my name is jeremy\nAlice: jeremy my name is matt so""",25
NaN,"""seg025-0029""",87.37,88.29,"""A""","""['positive']""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Conventional-opening', 'Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""nice to meet you too""","""Bob: would you like to start\nAlice: alright yeah why not um so first what's what's your name\nBob: um my name is jeremy\nAlice: jeremy my name is matt so\nBob: nice to meet you""",25
NaN,"""seg025-0033""",88.96,90.27,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um so""","""Bob: would you like to start\nAlice: alright yeah why not um so first what's what's your name\nBob: um my name is jeremy\nAlice: jeremy my name is matt so\nBob: nice to meet you\nAlice: nice to meet you too""",25
"""nlu1""","""seg025-0037""",90.505,94.5,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['summarize-scenario']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um so we just got this uh all this stuff here""","""Bob: um my name is jeremy\nAlice: jeremy my name is matt so\nBob: nice to meet you\nAlice: nice to meet you too""",25
"""nlu2""","""seg025-0037""",90.505,94.5,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""what are what are you most interested in""","""Bob: um my name is jeremy\nAlice: jeremy my name is matt so\nBob: nice to meet you\nAlice: nice to meet you too\nAlice: um so\nAlice: we just got this uh all this stuff here""",25
